23, -28, 1.350804613714494e-005, -0.006119300482503663, 0.003001700398896947
23.5, -28, 1.368281146723854e-005, -0.005978799670497627, 0.002830197923636081
24, -28, 1.38362556525802e-005, -0.005836144195562312, 0.002663562393452535
24.5, -28, 1.399294948088484e-005, -0.005693488720626997, 0.00249692686326899
25, -28, 1.415289295215245e-005, -0.005550833245691684, 0.002330291333085446
25.5, -28, 1.431608606638303e-005, -0.005408177770756377, 0.002163655802901903
26, -28, 1.448252882357658e-005, -0.005265522295821056, 0.001997020272718355
26.5, -28, 1.46522212237331e-005, -0.005122866820885735, 0.001830384742534806
27, -28, 1.483773850221077e-005, -0.004989724907135542, 0.001666430049552212
27.5, -28, 1.495440671927884e-005, -0.004861176160579506, 0.001541214269212147
28, -28, 1.507500070565399e-005, -0.004726576227057491, 0.001409224296389725
28.5, -28, 1.51977481555599e-005, -0.004591976293535478, 0.001277234323567302
29, -28, 1.532264906899657e-005, -0.004457376360013476, 0.001145244350744882
29.5, -28, 1.5449703445964e-005, -0.004322776426491467, 0.00101325437792246
30, -28, 1.557891128646218e-005, -0.004188176492969458, 0.0008812644051000381
0, -27.5, 2.812414082680294e-023, 0, 0.02332185173332448
0.5, -27.5, 1.746519558279401e-008, -0.0007821119353494493, 0.02355813552477187
1, -27.5, 7.023779802603338e-008, -0.001587669228004929, 0.02382839569582842
1.5, -27.5, 1.620327749744176e-007, -0.002598166268406794, 0.02364802733567047
2, -27.5, 2.914048417728867e-007, -0.003708119861262199, 0.02310045988507289
2.5, -27.5, 4.312000255776354e-007, -0.004316706435098187, 0.02272216582278271
3, -27.5, 6.223522155554142e-007, -0.005032247733601007, 0.0221484055233761
3.5, -27.5, 8.489516878244874e-007, -0.005747989548900836, 0.02157427876737855
4, -27.5, 1.095481295707501e-006, -0.006294976535826979, 0.02091918208314718
4.5, -27.5, 1.3703397539776e-006, -0.006793139066525501, 0.02024065903088317
5, -27.5, 1.656983994080032e-006, -0.007276019437838689, 0.01960030881652621
5.5, -27.5, 1.971904425902628e-006, -0.007730500123079111, 0.01897663687938238
6, -27.5, 2.317173442809421e-006, -0.00818689273541914, 0.01835470232508336
6.5, -27.5, 2.671126379048083e-006, -0.008453395210078925, 0.01752190787925669
7, -27.5, 3.029121929863314e-006, -0.008665921738382813, 0.01675370555651085
7.5, -27.5, 3.397150102087498e-006, -0.008920266574785247, 0.01616871334403078
8, -27.5, 3.76778028407562e-006, -0.009062952737080809, 0.01551212522735863
8.5, -27.5, 4.138679839094732e-006, -0.009089610205077855, 0.01478113913536603
9, -27.5, 4.56948084789989e-006, -0.009237792768971622, 0.01415482540760185
9.5, -27.5, 4.936485103191564e-006, -0.009150918306637076, 0.0134470733491027
10, -27.5, 5.319722338146638e-006, -0.009093191475965946, 0.01279732238176036
10.5, -27.5, 5.728906328755137e-006, -0.009112125546985943, 0.01224883847335168
11, -27.5, 6.157944440678839e-006, -0.009131059618005959, 0.01170035456494302
11.5, -27.5, 6.60683667391775e-006, -0.009149993689025948, 0.01115187065653433
12, -27.5, 7.003087266075934e-006, -0.00909260383229734, 0.01065487938175339
12.5, -27.5, 7.346926246266167e-006, -0.00896434960808307, 0.0102056973984991
13, -27.5, 7.695561751176869e-006, -0.008834959203824506, 0.00976270285382019
13.5, -27.5, 8.044129220900622e-006, -0.008703769750789707, 0.009329505615344916
14, -27.5, 8.406185996774874e-006, -0.008572580297754904, 0.008896308376869635
14.5, -27.5, 8.781732078799629e-006, -0.008441390844720103, 0.008463111138394356
15, -27.5, 9.170767466974885e-006, -0.008310201391685304, 0.008029913899919082
15.5, -27.5, 9.573292161300645e-006, -0.008179011938650501, 0.007596716661443802
16, -27.5, 9.966271481610823e-006, -0.00814242346541034, 0.007248748339855926
16.5, -27.5, 1.0356750140212e-005, -0.008164322648452934, 0.006953473337164784
17, -27.5, 1.073290669610637e-005, -0.008154363846868533, 0.006637951774971606
17.5, -27.5, 1.099478560017511e-005, -0.007991090351876158, 0.006224994825732804
18, -27.5, 1.126429459807472e-005, -0.007827816856883774, 0.005812037876494
18.5, -27.5, 1.15443215823648e-005, -0.007665877947044094, 0.005398199119332432
19, -27.5, 1.188438062339967e-005, -0.007527751280174537, 0.004968626765508234
19.5, -27.5, 1.223373145011534e-005, -0.00738962461330497, 0.00453905441168403
20, -27.5, 1.248950039761819e-005, -0.007194898834913319, 0.004200273933284409
20.5, -27.5, 1.269595808321253e-005, -0.006980474625724882, 0.003929188205208882
21, -27.5, 1.294027792989399e-005, -0.006848025279615286, 0.003739499106983434
